type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
TRANSFER,21122.87,C319,34612.85,13489.98,D319,51340.67,72463.54,0,0
PAYMENT,19904.96,C320,4291.23,0.0,D320,11390.57,31295.53,0,0
TRANSFER,1323.32,C321,71947.69,70624.37,D321,64910.36,66233.68000000001,0,0
TRANSFER,16778.52,C322,95258.6,78480.08,D322,44655.72,61434.240000000005,0,0
TRANSFER,48801.03,C323,26411.04,0.0,D323,21711.51,70512.54,0,0
CASH_OUT,43677.91,C324,8769.67,0.0,D324,35338.42,79016.33,0,0
CASH_OUT,16469.57,C325,47557.01,31087.440000000002,D325,49210.21,65679.78,0,0
CASH_OUT,29390.18,C326,85669.82,56279.64000000001,D326,9155.42,38545.6,0,0
PAYMENT,42364.99,C327,55197.42,12832.43,D327,95760.95,138125.94,0,0
CASH_IN,22064.28,C328,4677.72,0.0,D328,66556.22,88620.5,0,0
TRANSFER,898.88,C329,97427.22,96528.34,D329,10253.5,11152.38,0,0
TRANSFER,3726.45,C330,82864.99,79138.54000000001,D330,82286.22,86012.67,0,0
PAYMENT,25520.13,C331,13159.41,0.0,D331,32255.49,57775.62,1,0
TRANSFER,48472.0,C332,92179.78,43707.78,D332,59679.95,108151.95,0,0
CASH_OUT,34660.78,C333,45068.83,10408.050000000003,D333,27714.28,62375.06,0,0
CASH_IN,3546.74,C334,37189.8,33643.060000000005,D334,73340.59,76887.33,0,0
DEBIT,9468.85,C335,46105.33,36636.48,D335,72300.9,81769.75,0,0
TRANSFER,38566.39,C336,83457.2,44890.81,D336,55204.35,93770.73999999999,0,0
CASH_OUT,42072.15,C337,65947.97,23875.82,D337,24092.56,66164.71,0,0
DEBIT,30885.11,C338,5924.85,0.0,D338,25370.38,56255.490000000005,0,0
CASH_IN,32221.51,C339,95760.44,63538.93000000001,D339,38286.28,70507.79,0,0
DEBIT,1417.84,C340,14778.41,13360.57,D340,14501.22,15919.06,0,0
CASH_OUT,41426.68,C341,74556.8,33130.12,D341,33765.57,75192.25,0,0
DEBIT,39413.97,C342,63613.65,24199.68,D342,68435.46,107849.43000000001,0,0
PAYMENT,12952.5,C343,18752.8,5800.299999999999,D343,83084.53,96037.03,0,0
DEBIT,35434.13,C344,17073.21,0.0,D344,33258.23,68692.36,0,0
TRANSFER,10743.52,C345,87032.76,76289.23999999999,D345,23359.03,34102.55,0,0
TRANSFER,2017.47,C346,41969.49,39952.02,D346,83264.26,85281.73,0,0
PAYMENT,10057.63,C347,65457.65,55400.020000000004,D347,89070.4,99128.03,0,0
CASH_OUT,8932.27,C348,50407.1,41474.83,D348,41002.15,49934.42,0,0
TRANSFER,16888.06,C349,72735.35,55847.29000000001,D349,2690.42,19578.480000000003,0,0
CASH_IN,20923.06,C350,47924.24,27001.179999999997,D350,69496.16,90419.22,0,0
TRANSFER,25427.44,C351,28737.99,3310.550000000003,D351,78403.32,103830.76000000001,0,0
TRANSFER,23838.22,C352,36338.34,12500.119999999995,D352,1802.43,25640.65,0,0
CASH_OUT,13534.46,C353,85907.77,72373.31,D353,59503.09,73037.54999999999,0,0
DEBIT,1459.5,C354,46803.47,45343.97,D354,58836.88,60296.38,0,0
TRANSFER,30255.48,C355,21344.93,0.0,D355,37870.79,68126.27,0,0
PAYMENT,19787.85,C356,93460.54,73672.69,D356,74976.73,94764.57999999999,0,0
DEBIT,14934.31,C357,79660.05,64725.740000000005,D357,42817.9,57752.21,0,0
CASH_IN,43347.19,C358,5566.61,0.0,D358,67677.6,111024.79000000001,0,0
CASH_OUT,37337.42,C359,99894.3,62556.880000000005,D359,51711.73,89049.15,0,0
CASH_IN,42888.42,C360,69492.67,26604.25,D360,24846.46,67734.88,0,0
DEBIT,24749.64,C361,16026.66,0.0,D361,60650.09,85399.73,0,0
DEBIT,6547.43,C362,23716.77,17169.34,D362,73690.85,80238.28,0,0
DEBIT,34811.38,C363,69244.55,34433.170000000006,D363,97390.57,132201.95,0,0
CASH_IN,10304.48,C364,77976.11,67671.63,D364,38010.89,48315.369999999995,0,0
DEBIT,22062.04,C365,23903.59,1841.5499999999993,D365,6447.25,28509.29,0,0
CASH_IN,3250.97,C366,25696.89,22445.92,D366,98797.12,102048.09,0,0
DEBIT,41265.59,C367,30712.07,0.0,D367,62380.67,103646.26,0,0
PAYMENT,6297.91,C368,59801.84,53503.92999999999,D368,94645.05,100942.96,0,0
DEBIT,45154.97,C369,17181.62,0.0,D369,10382.71,55537.68,0,0
CASH_IN,43211.67,C370,10424.32,0.0,D370,34203.38,77415.04999999999,0,0
TRANSFER,23229.67,C371,67886.41,44656.740000000005,D371,13393.67,36623.34,0,0
DEBIT,37218.67,C372,77909.79,40691.119999999995,D372,83551.02,120769.69,1,0
TRANSFER,30972.63,C373,50092.94,19120.31,D373,88034.27,119006.90000000001,0,0
PAYMENT,40153.98,C374,36383.27,0.0,D374,50131.17,90285.15,1,0
CASH_OUT,21590.82,C375,43204.27,21613.449999999997,D375,18660.62,40251.44,0,0
PAYMENT,39290.64,C376,38840.78,0.0,D376,12711.9,52002.54,0,0
DEBIT,23123.38,C377,95998.49,72875.11,D377,58816.41,81939.79000000001,0,0
TRANSFER,47048.35,C378,76808.99,29760.640000000007,D378,50637.63,97685.98,1,0
TRANSFER,24319.12,C379,20808.72,0.0,D379,69478.91,93798.03,0,0
CASH_IN,23131.5,C380,38418.92,15287.419999999998,D380,30520.73,53652.229999999996,0,0
TRANSFER,39253.81,C381,54401.23,15147.420000000006,D381,40236.8,79490.61,0,0
CASH_IN,41079.06,C382,61298.59,20219.53,D382,2136.11,43215.17,0,0
CASH_OUT,27724.9,C383,46818.39,19093.489999999998,D383,61014.3,88739.20000000001,1,0
DEBIT,8990.71,C384,81012.66,72021.95000000001,D384,42314.35,51305.06,0,0
CASH_IN,23388.44,C385,76760.6,53372.16,D385,91976.46,115364.90000000001,0,0
CASH_OUT,48403.66,C386,50515.79,2112.1299999999974,D386,64178.63,112582.29000000001,0,0
TRANSFER,37649.56,C387,85442.94,47793.380000000005,D387,39869.45,77519.01,1,0
TRANSFER,40558.32,C388,75108.95,34550.63,D388,26358.92,66917.23999999999,0,0
CASH_OUT,1642.24,C389,77858.18,76215.93999999999,D389,90528.49,92170.73000000001,0,0
TRANSFER,23393.51,C390,95640.08,72246.57,D390,1626.51,25020.019999999997,0,0
CASH_OUT,32331.41,C391,26646.69,0.0,D391,32691.25,65022.66,0,0
CASH_IN,41501.8,C392,26764.82,0.0,D392,94350.56,135852.36,0,0
CASH_IN,2464.63,C393,88895.23,86430.59999999999,D393,65403.3,67867.93000000001,0,0
CASH_OUT,42622.09,C394,77222.64,34600.55,D394,53271.91,95894.0,0,0
CASH_IN,27420.5,C395,92654.55,65234.05,D395,20353.47,47773.97,0,0
CASH_IN,9866.5,C396,6313.02,0.0,D396,83337.48,93203.98,0,0
CASH_IN,15863.44,C397,62775.71,46912.27,D397,20419.91,36283.35,0,0
PAYMENT,14097.2,C398,14462.83,365.6299999999992,D398,24825.35,38922.55,0,0
DEBIT,26543.42,C399,50389.72,23846.300000000003,D399,19185.11,45728.53,0,0
TRANSFER,2585.23,C400,15574.69,12989.460000000001,D400,15814.95,18400.18,0,0
PAYMENT,7927.65,C401,12807.85,4880.200000000001,D401,95331.25,103258.9,0,0
CASH_IN,40634.84,C402,1216.83,0.0,D402,60203.16,100838.0,0,0
CASH_OUT,6631.07,C403,63023.88,56392.81,D403,63783.71,70414.78,0,0
CASH_IN,11670.58,C404,35902.26,24231.68,D404,95432.55,107103.13,0,0
DEBIT,22669.08,C405,10518.83,0.0,D405,23057.51,45726.59,0,0
CASH_IN,25856.53,C406,32283.78,6427.25,D406,591.75,26448.28,0,0
CASH_OUT,38180.76,C407,16894.41,0.0,D407,59888.36,98069.12,0,0
DEBIT,22367.17,C408,94169.48,71802.31,D408,50784.49,73151.66,0,0
CASH_IN,39493.44,C409,32000.49,0.0,D409,47765.04,87258.48000000001,0,0
DEBIT,30917.7,C410,33395.35,2477.649999999998,D410,6188.02,37105.72,0,0
TRANSFER,5655.87,C411,83985.8,78329.93000000001,D411,45443.49,51099.36,0,0
TRANSFER,7817.42,C412,64775.58,56958.16,D412,28755.96,36573.38,0,0
CASH_IN,21852.25,C413,71017.16,49164.91,D413,27456.47,49308.72,0,0
DEBIT,19845.07,C414,63600.18,43755.11,D414,22238.16,42083.229999999996,0,0
CASH_OUT,37177.47,C415,94619.63,57442.16,D415,33252.84,70430.31,0,0
CASH_IN,29037.28,C416,20700.08,0.0,D416,35313.31,64350.59,0,0
TRANSFER,19407.27,C417,98903.92,79496.65,D417,30877.58,50284.850000000006,0,0
TRANSFER,8538.84,C418,83095.62,74556.78,D418,97875.27,106414.11,0,0
CASH_IN,11342.63,C419,58897.26,47554.630000000005,D419,93273.11,104615.74,0,0
DEBIT,28775.48,C420,66237.16,37461.68000000001,D420,57451.01,86226.49,0,0
TRANSFER,21172.52,C421,64882.59,43710.06999999999,D421,98105.48,119278.0,0,0
DEBIT,25746.86,C422,5839.62,0.0,D422,99119.8,124866.66,0,0
TRANSFER,8534.7,C423,21801.65,13266.95,D423,35593.97,44128.67,0,0
TRANSFER,33145.65,C424,96147.09,63001.439999999995,D424,44518.75,77664.4,0,0
PAYMENT,42627.08,C425,53436.44,10809.36,D425,95906.18,138533.26,0,0
TRANSFER,12897.72,C426,37835.36,24937.64,D426,60862.62,73760.34,0,0
CASH_OUT,24576.22,C427,76203.85,51627.630000000005,D427,21292.91,45869.130000000005,0,0
CASH_IN,48776.39,C428,52451.89,3675.5,D428,68938.07,117714.46,0,0
CASH_IN,16662.75,C429,1316.28,0.0,D429,20574.62,37237.369999999995,1,0
DEBIT,29752.72,C430,73623.76,43871.03999999999,D430,33935.77,63688.49,0,0
TRANSFER,4510.69,C431,73221.76,68711.06999999999,D431,22756.02,27266.71,0,0
CASH_OUT,30301.14,C432,16514.87,0.0,D432,24498.02,54799.16,0,0
DEBIT,4482.5,C433,95666.01,91183.51,D433,465.56,4948.06,0,0
PAYMENT,47961.81,C434,22390.81,0.0,D434,88070.88,136032.69,0,0
DEBIT,35783.42,C435,45774.94,9991.520000000004,D435,29599.05,65382.47,0,0
DEBIT,39408.2,C436,11473.6,0.0,D436,8637.44,48045.64,0,0
TRANSFER,35205.51,C437,60328.23,25122.72,D437,8698.74,43904.25,0,0
PAYMENT,29486.86,C438,37545.11,8058.25,D438,55601.83,85088.69,0,0
DEBIT,22496.19,C439,35317.35,12821.16,D439,99292.06,121788.25,0,0
CASH_OUT,42918.81,C440,82697.69,39778.880000000005,D440,14502.25,57421.06,0,0
CASH_OUT,47841.83,C441,956.17,0.0,D441,9962.18,57804.01,0,0
CASH_IN,24952.31,C442,79794.68,54842.369999999995,D442,43830.39,68782.7,0,0
PAYMENT,46576.82,C443,57144.86,10568.04,D443,56333.13,102909.95,0,0
PAYMENT,29167.06,C444,98609.85,69442.79000000001,D444,29438.04,58605.100000000006,0,0
CASH_IN,26919.67,C445,58944.32,32024.65,D445,30252.21,57171.88,0,0
DEBIT,22724.68,C446,5537.91,0.0,D446,42447.65,65172.33,0,0
PAYMENT,10465.18,C447,5064.53,0.0,D447,31414.56,41879.740000000005,0,0
CASH_OUT,186.98,C448,88315.3,88128.32,D448,91533.16,91720.14,0,0
CASH_OUT,12076.07,C449,84121.41,72045.34,D449,4195.46,16271.529999999999,0,0
TRANSFER,25486.65,C450,34589.01,9102.36,D450,23457.02,48943.67,0,0
PAYMENT,18998.62,C451,61803.25,42804.630000000005,D451,80855.28,99853.9,0,0
DEBIT,22424.81,C452,48959.14,26534.329999999998,D452,83395.81,105820.62,0,0
CASH_IN,49032.43,C453,96716.41,47683.98,D453,11155.51,60187.94,0,0
CASH_IN,17514.27,C454,94996.09,77481.81999999999,D454,97376.35,114890.62000000001,0,0
DEBIT,22609.69,C455,98383.9,75774.20999999999,D455,69335.48,91945.17,0,0
TRANSFER,6676.64,C456,86644.88,79968.24,D456,27259.31,33935.950000000004,0,0
CASH_IN,2398.84,C457,90955.16,88556.32,D457,45603.79,48002.630000000005,0,0
PAYMENT,38770.7,C458,21727.88,0.0,D458,29713.86,68484.56,0,0
TRANSFER,28534.59,C459,83100.68,54566.09,D459,15002.22,43536.81,0,0
PAYMENT,38035.48,C460,70885.71,32850.23,D460,29117.81,67153.29000000001,0,0
CASH_OUT,7493.99,C461,96278.65,88784.65999999999,D461,58009.19,65503.18,1,0
TRANSFER,28591.87,C462,57126.18,28534.31,D462,82596.97,111188.84,0,0
CASH_IN,12682.87,C463,8516.72,0.0,D463,36352.91,49035.780000000006,0,0
TRANSFER,11403.86,C464,59739.89,48336.03,D464,34790.15,46194.01,0,0
TRANSFER,577.29,C465,68658.09,68080.8,D465,46800.07,47377.36,0,0
TRANSFER,6517.91,C466,22032.1,15514.189999999999,D466,64455.56,70973.47,0,0
TRANSFER,15464.1,C467,39411.34,23947.239999999998,D467,75161.63,90625.73000000001,0,0
PAYMENT,5844.82,C468,59850.34,54005.52,D468,32679.95,38524.770000000004,0,0
CASH_OUT,49292.94,C469,37410.57,0.0,D469,58635.25,107928.19,1,0
DEBIT,15432.32,C470,37494.77,22062.449999999997,D470,38936.08,54368.4,0,0
TRANSFER,6517.07,C471,13308.66,6791.59,D471,71639.99,78157.06,0,0
CASH_IN,9954.92,C472,94074.67,84119.75,D472,16467.49,26422.410000000003,0,0
TRANSFER,29385.57,C473,75049.44,45663.87,D473,25692.49,55078.06,0,0
CASH_IN,3203.11,C474,124.34,0.0,D474,42606.04,45809.15,0,0
PAYMENT,43121.84,C475,76561.33,33439.490000000005,D475,88941.48,132063.32,0,0
CASH_IN,48075.02,C476,73979.5,25904.480000000003,D476,57332.58,105407.6,0,0
DEBIT,12338.12,C477,973.1,0.0,D477,96539.61,108877.73,0,0
CASH_OUT,22505.31,C478,36960.43,14455.119999999999,D478,10327.77,32833.08,0,0
CASH_IN,1107.7,C479,60674.77,59567.07,D479,46017.54,47125.24,0,0
CASH_IN,32035.87,C480,45275.07,13239.2,D480,41907.85,73943.72,0,0
CASH_OUT,20696.89,C481,77798.61,57101.72,D481,60020.62,80717.51000000001,0,0
DEBIT,13503.65,C482,42545.83,29042.18,D482,81196.46,94700.11,0,0
TRANSFER,10342.65,C483,15386.3,5043.65,D483,84144.8,94487.45,0,0
CASH_IN,32701.5,C484,97641.56,64940.06,D484,67019.46,99720.96,0,0
CASH_OUT,20811.44,C485,24204.0,3392.5600000000013,D485,64153.64,84965.08,0,0
PAYMENT,8983.78,C486,71769.23,62785.45,D486,94902.95,103886.73,0,0
CASH_OUT,34455.76,C487,14315.63,0.0,D487,38368.74,72824.5,1,0
PAYMENT,28254.05,C488,32901.26,4647.210000000003,D488,83278.33,111532.38,0,0
DEBIT,42933.74,C489,44202.76,1269.020000000004,D489,92150.37,135084.11,0,0
TRANSFER,5874.68,C490,19223.2,13348.52,D490,49153.92,55028.6,0,0
CASH_OUT,39283.54,C491,44995.96,5712.419999999998,D491,72910.26,112193.79999999999,0,0
CASH_IN,33676.17,C492,15716.28,0.0,D492,37701.99,71378.16,0,0
DEBIT,5751.43,C493,55900.65,50149.22,D493,15887.9,21639.33,0,0
CASH_OUT,34741.34,C494,66371.33,31629.990000000005,D494,58650.39,93391.73,0,0
CASH_IN,22077.92,C495,6243.43,0.0,D495,19647.17,41725.09,0,0
CASH_OUT,47249.29,C496,87113.21,39863.920000000006,D496,45759.91,93009.20000000001,0,0
PAYMENT,7081.43,C497,18514.09,11432.66,D497,87287.93,94369.35999999999,0,0
CASH_OUT,32142.03,C498,22536.24,0.0,D498,8601.82,40743.85,0,0
CASH_OUT,19099.62,C499,66134.98,47035.36,D499,3042.85,22142.469999999998,0,0
CASH_OUT,47840.78,C500,46875.11,0.0,D500,60647.78,108488.56,0,0
DEBIT,16499.41,C501,49939.56,33440.149999999994,D501,33106.13,49605.53999999999,0,0
CASH_OUT,48109.33,C502,12815.5,0.0,D502,41793.77,89903.1,0,0
CASH_IN,45074.39,C503,80573.58,35499.19,D503,40571.06,85645.45,0,0
PAYMENT,13519.89,C504,61705.42,48185.53,D504,8662.02,22181.91,0,0
PAYMENT,40177.29,C505,13538.2,0.0,D505,356.64,40533.93,0,0
CASH_OUT,49780.21,C506,37399.94,0.0,D506,89842.32,139622.53,0,0
DEBIT,12633.9,C507,81040.99,68407.09000000001,D507,21779.86,34413.76,0,0
DEBIT,21839.42,C508,56835.5,34996.08,D508,42607.9,64447.32,0,0
CASH_IN,26009.52,C509,10864.88,0.0,D509,97192.58,123202.1,0,0
CASH_OUT,14747.26,C510,37277.7,22530.439999999995,D510,82676.26,97423.51999999999,1,0
PAYMENT,764.23,C511,24269.44,23505.21,D511,10793.09,11557.32,0,0
DEBIT,11007.24,C512,51746.56,40739.32,D512,50851.9,61859.14,0,0
CASH_OUT,14097.56,C513,84336.11,70238.55,D513,73007.9,87105.45999999999,0,0
DEBIT,22180.54,C514,43626.71,21446.17,D514,69839.28,92019.82,0,0
DEBIT,8555.95,C515,43334.2,34778.25,D515,76084.19,84640.14,0,0
PAYMENT,43662.84,C516,90535.09,46872.25,D516,45745.47,89408.31,0,0
TRANSFER,35245.85,C517,57618.54,22372.690000000002,D517,17592.29,52838.14,0,0
CASH_IN,4260.94,C518,56619.11,52358.17,D518,46487.24,50748.18,0,0
CASH_IN,32504.97,C519,26190.99,0.0,D519,64788.72,97293.69,0,0
PAYMENT,32683.17,C520,60772.27,28089.1,D520,60859.21,93542.38,0,0
DEBIT,47811.1,C521,57591.05,9779.950000000004,D521,7052.21,54863.31,0,0
CASH_OUT,152.04,C522,39685.15,39533.11,D522,6495.24,6647.28,0,0
DEBIT,12397.37,C523,99069.56,86672.19,D523,96525.78,108923.15,0,0
PAYMENT,46389.65,C524,88189.1,41799.450000000004,D524,15180.55,61570.2,0,0
CASH_IN,46606.76,C525,74958.63,28351.870000000003,D525,29446.25,76053.01000000001,0,0
DEBIT,36029.6,C526,53734.56,17704.96,D526,76763.45,112793.04999999999,0,0
CASH_IN,38288.4,C527,46205.98,7917.580000000002,D527,40967.71,79256.11,0,0
CASH_OUT,4575.06,C528,18489.74,13914.68,D528,18146.49,22721.550000000003,0,0
CASH_IN,25694.28,C529,30573.75,4879.470000000001,D529,46723.24,72417.51999999999,0,0
CASH_IN,11579.92,C530,77396.08,65816.16,D530,56895.0,68474.92,0,0
TRANSFER,9061.72,C531,45374.9,36313.18,D531,45276.66,54338.380000000005,1,0
TRANSFER,40515.35,C532,88226.95,47711.6,D532,91894.61,132409.96,0,0
TRANSFER,6752.77,C533,14791.11,8038.34,D533,28469.93,35222.7,0,0
CASH_IN,23433.11,C534,50834.71,27401.6,D534,66133.22,89566.33,0,0
PAYMENT,46928.97,C535,64696.57,17767.6,D535,11229.47,58158.44,0,0
CASH_IN,9292.42,C536,51684.85,42392.43,D536,39228.55,48520.97,0,0
PAYMENT,48899.69,C537,88922.69,40023.0,D537,74099.33,122999.02,0,0
PAYMENT,49714.41,C538,98956.33,49241.92,D538,22481.69,72196.1,0,0
TRANSFER,27781.3,C539,11583.47,0.0,D539,58977.1,86758.4,0,0
DEBIT,8507.97,C540,12995.49,4487.52,D540,15343.7,23851.67,0,0
CASH_OUT,15805.93,C541,13032.41,0.0,D541,10270.17,26076.1,0,0
TRANSFER,21225.22,C542,68117.71,46892.490000000005,D542,52323.27,73548.48999999999,0,0
TRANSFER,15466.9,C543,37267.61,21800.71,D543,67501.1,82968.0,0,0
DEBIT,14032.5,C544,73331.47,59298.97,D544,11336.71,25369.21,0,0
CASH_OUT,48611.51,C545,40547.15,0.0,D545,91777.63,140389.14,0,0
CASH_IN,7669.09,C546,62760.67,55091.58,D546,22577.23,30246.32,1,0
CASH_IN,36666.66,C547,76985.8,40319.14,D547,11997.53,48664.19,0,0
TRANSFER,21.51,C548,54821.59,54800.079999999994,D548,20269.89,20291.399999999998,0,0
CASH_OUT,29809.54,C549,53950.36,24140.82,D549,16957.25,46766.79,1,0
TRANSFER,45797.23,C550,8823.43,0.0,D550,9067.47,54864.700000000004,0,0
PAYMENT,14397.42,C551,41078.17,26680.75,D551,79783.92,94181.34,0,0
TRANSFER,9277.11,C552,54577.72,45300.61,D552,49553.78,58830.89,0,0
TRANSFER,32584.34,C553,46198.08,13613.740000000002,D553,38851.94,71436.28,0,0
CASH_IN,35630.36,C554,90078.2,54447.84,D554,95062.79,130693.15,0,0
CASH_IN,34401.84,C555,90653.06,56251.22,D555,37100.84,71502.68,0,0
CASH_IN,15966.52,C556,82191.74,66225.22,D556,16697.27,32663.79,0,0
PAYMENT,12610.87,C557,37529.81,24918.939999999995,D557,27404.29,40015.16,0,0
CASH_IN,47795.98,C558,71729.92,23933.939999999995,D558,23896.65,71692.63,0,0
CASH_OUT,46165.05,C559,39528.85,0.0,D559,49874.13,96039.18,0,0
DEBIT,22866.37,C560,23259.36,392.9900000000016,D560,29150.51,52016.88,0,0
CASH_OUT,42309.85,C561,34290.26,0.0,D561,51606.12,93915.97,0,0
CASH_OUT,22616.72,C562,7096.46,0.0,D562,66929.34,89546.06,0,0
CASH_IN,21220.03,C563,33177.75,11957.720000000001,D563,77729.88,98949.91,0,0
DEBIT,7838.99,C564,46074.22,38235.23,D564,71015.78,78854.77,0,0
DEBIT,21320.88,C565,95548.09,74227.20999999999,D565,20559.07,41879.95,0,0
DEBIT,26871.31,C566,31341.06,4469.75,D566,11589.97,38461.28,0,0
PAYMENT,1126.19,C567,90245.35,89119.16,D567,54245.02,55371.21,0,0
CASH_IN,22206.21,C568,22885.83,679.6200000000026,D568,19891.18,42097.39,0,0
DEBIT,39068.03,C569,19096.89,0.0,D569,8493.37,47561.4,0,0
PAYMENT,34002.62,C570,51899.55,17896.93,D570,52709.43,86712.05,0,0
TRANSFER,31758.21,C571,67251.14,35492.93,D571,32679.42,64437.63,0,0
TRANSFER,45477.86,C572,4433.23,0.0,D572,75614.9,121092.76,0,0
PAYMENT,902.58,C573,22106.59,21204.01,D573,31419.16,32321.74,0,0
PAYMENT,27852.82,C574,45568.37,17715.550000000003,D574,97871.71,125724.53,0,0
CASH_IN,39367.66,C575,33100.43,0.0,D575,75852.32,115219.98000000001,0,0
CASH_IN,27067.23,C576,71262.11,44194.880000000005,D576,5769.32,32836.55,0,0
TRANSFER,16195.45,C577,51116.06,34920.61,D577,50887.27,67082.72,0,0
DEBIT,6813.39,C578,16035.91,9222.52,D578,56262.05,63075.44,0,0
TRANSFER,44378.27,C579,89446.54,45068.27,D579,69530.27,113908.54000000001,0,0
DEBIT,23538.65,C580,29290.57,5751.919999999998,D580,49779.68,73318.33,0,0
DEBIT,43905.88,C581,73113.11,29207.230000000003,D581,48344.36,92250.23999999999,0,0
CASH_IN,29293.02,C582,77991.58,48698.56,D582,36793.86,66086.88,0,0
CASH_OUT,33709.93,C583,96315.77,62605.840000000004,D583,27146.14,60856.07,0,0
CASH_OUT,40213.25,C584,49850.75,9637.5,D584,94620.02,134833.27000000002,0,0
PAYMENT,32958.12,C585,61583.55,28625.43,D585,31759.67,64717.79,0,0
CASH_IN,19903.34,C586,33487.63,13584.289999999997,D586,6342.13,26245.47,0,0
DEBIT,25682.16,C587,67817.93,42135.76999999999,D587,16728.47,42410.630000000005,0,0
CASH_OUT,40152.47,C588,46338.35,6185.879999999997,D588,85727.66,125880.13,0,0
DEBIT,18683.14,C589,43765.24,25082.1,D589,58663.35,77346.48999999999,0,0
CASH_OUT,19406.68,C590,85546.75,66140.07,D590,77878.05,97284.73000000001,0,0
CASH_OUT,4785.41,C591,5016.88,231.47000000000025,D591,80878.15,85663.56,0,0
CASH_OUT,45729.31,C592,88196.24,42466.93000000001,D592,82323.64,128052.95,0,0
CASH_IN,4552.72,C593,85206.98,80654.26,D593,55061.37,59614.090000000004,0,0
TRANSFER,32410.81,C594,50636.63,18225.819999999996,D594,17712.06,50122.87,0,0
DEBIT,20660.31,C595,49020.29,28359.98,D595,14823.28,35483.590000000004,0,0
CASH_IN,20281.56,C596,36180.74,15899.179999999997,D596,57398.44,77680.0,0,0
CASH_IN,33977.91,C597,99417.38,65439.47,D597,36651.44,70629.35,0,0
CASH_IN,3355.62,C598,11116.93,7761.31,D598,55804.82,59160.44,0,0
CASH_IN,29685.7,C599,59021.52,29335.819999999996,D599,49847.78,79533.48,0,0
CASH_IN,38601.82,C600,68168.16,29566.340000000004,D600,60219.81,98821.63,0,0
PAYMENT,41410.81,C601,93433.0,52022.19,D601,3211.18,44621.99,0,0
DEBIT,8527.35,C602,78020.35,69493.0,D602,3283.67,11811.02,0,0
CASH_IN,44871.06,C603,64384.72,19513.660000000003,D603,72159.52,117030.58,0,0
DEBIT,32807.65,C604,11681.23,0.0,D604,19312.72,52120.37,1,0
PAYMENT,44092.86,C605,37373.35,0.0,D605,65219.85,109312.70999999999,0,0
PAYMENT,24264.55,C606,13884.16,0.0,D606,54657.59,78922.14,0,0
DEBIT,27102.13,C607,88121.27,61019.14,D607,98179.45,125281.58,0,0
CASH_OUT,45951.99,C608,74962.12,29010.129999999997,D608,83540.59,129492.57999999999,0,0
TRANSFER,44995.58,C609,75753.68,30758.09999999999,D609,41313.45,86309.03,0,0
CASH_OUT,22408.6,C610,65225.65,42817.05,D610,61641.28,84049.88,0,0
CASH_OUT,13721.36,C611,50704.35,36982.99,D611,11728.95,25450.31,0,0
CASH_OUT,19659.13,C612,14997.11,0.0,D612,38638.6,58297.729999999996,0,0
CASH_IN,19388.83,C613,32969.49,13580.659999999996,D613,73388.77,92777.6,0,0
PAYMENT,14344.06,C614,13691.58,0.0,D614,62267.16,76611.22,0,0
CASH_OUT,13429.71,C615,72491.31,59061.6,D615,48447.13,61876.84,0,0
PAYMENT,43053.29,C616,16022.88,0.0,D616,17652.91,60706.2,0,0
DEBIT,3494.03,C617,70211.36,66717.33,D617,80314.59,83808.62,0,0
TRANSFER,33880.88,C618,69225.54,35344.659999999996,D618,27316.66,61197.53999999999,0,0
DEBIT,8641.83,C619,45930.45,37288.619999999995,D619,82047.91,90689.74,0,0
DEBIT,17225.95,C620,13522.87,0.0,D620,61160.91,78386.86,0,0
CASH_IN,3078.09,C621,31480.08,28401.99,D621,37273.14,40351.229999999996,0,0
TRANSFER,13499.41,C622,32009.31,18509.9,D622,4060.52,17559.93,0,0
DEBIT,38421.29,C623,70038.51,31617.219999999994,D623,23241.88,61663.17,0,0
DEBIT,44250.88,C624,11374.3,0.0,D624,88907.09,133157.97,0,0
TRANSFER,11077.14,C625,82906.86,71829.72,D625,81797.43,92874.56999999999,0,0
TRANSFER,23177.93,C626,76100.73,52922.799999999996,D626,57485.33,80663.26000000001,0,0
DEBIT,23516.73,C627,18630.69,0.0,D627,46632.25,70148.98,1,0
TRANSFER,43678.89,C628,71916.44,28237.550000000003,D628,64714.27,108393.16,0,0
DEBIT,38140.19,C629,66851.32,28711.130000000005,D629,46624.81,84765.0,0,0
DEBIT,25654.35,C630,74812.08,49157.73,D630,64430.48,90084.83,0,0
